order_id,date,customer_id,product_category,product_name,quantity,unit_price,revenue,region,salesperson
ORD-001518,2025-11-28,C-00776,Electronics,Wireless Mouse,1,36.98,36.98,West,Henry Foster
ORD-001519,2024-05-09,C-00405,Home & Garden,Plant Pot Set,3,10.44,31.32,West,Eva Thompson
ORD-001520,2024-03-02,C-00514,Electronics,Wireless Mouse,2,27.87,55.74,South,Irene Okafor
ORD-001521,2025-07-07,C-00278,Office Supplies,Ergonomic Office Chair,9,332.49,2992.41,West,Bob Martinez
ORD-001522,2023-05-31,C-00224,Electronics,Bluetooth Speaker,2,71.98,143.96,North,Carol Williams
ORD-001523,2024-01-19,C-00584,Electronics,Smart Watch,5,290.57,1452.85,East,Grace Liu
ORD-001524,2023-11-04,C-00068,Office Supplies,Ergonomic Office Chair,7,328.52,2299.64,East,Alice Chen
ORD-001525,2025-01-15,C-00320,Office Supplies,Ergonomic Office Chair,2,285.42,570.84,West,Bob Martinez
ORD-001526,2025-06-10,C-00606,Sports & Outdoors,Camping Tent,1,234.17,234.17,West,Henry Foster
ORD-001527,2024-01-10,C-00019,Electronics,Wireless Mouse,1,29.2,29.2,South,Irene Okafor
ORD-001528,2025-10-28,C-00640,Home & Garden,Yoga Mat,2,19.2,38.4,South,James Wilson
ORD-001529,2023-05-09,C-00343,Books & Media,Art Supply Kit,5,50.58,252.9,South,Irene Okafor
ORD-001530,2025-10-11,C-00594,Home & Garden,Yoga Mat,3,33.46,100.38,West,Henry Foster
ORD-001531,2024-10-30,C-00766,Electronics,Mechanical Keyboard,1,105.67,105.67,South,James Wilson
ORD-001532,2024-05-31,C-00733,Electronics,Wireless Mouse,3,24.09,72.27,North,Carol Williams
ORD-001533,2023-03-27,C-00343,Office Supplies,Ergonomic Office Chair,5,174.95,874.75,West,Eva Thompson
ORD-001534,2023-11-07,C-00097,Home & Garden,Coffee Maker,1,72.28,72.28,North,Frank Davis
ORD-001535,2024-03-02,C-00052,Sports & Outdoors,Camping Tent,1,209.61,209.61,East,Alice Chen
ORD-001536,2023-04-24,C-00175,Clothing,Winter Jacket,1,123.67,123.67,East,David Kim
ORD-001537,2023-10-30,C-00338,Home & Garden,Stainless Steel Cookware Set,4,128.26,513.04,South,Irene Okafor
ORD-001538,2025-01-13,C-00694,Office Supplies,Ergonomic Office Chair,5,302.6,1513.0,North,Carol Williams
ORD-001539,2024-08-10,C-00353,Clothing,Wool Sweater,2,51.27,102.54,West,Eva Thompson
ORD-001540,2025-09-13,C-00391,Sports & Outdoors,Water Bottle,4,24.24,96.96,West,Henry Foster
ORD-001541,2023-12-11,C-00115,Electronics,Portable Power Bank,3,37.98,113.94,South,James Wilson
ORD-001542,2025-03-24,C-00348,Electronics,Smart Watch,3,,711.39,North,Frank Davis
ORD-001543,2025-03-11,C-00001,Books & Media,Paperback Novel,2,10.98,21.96,West,Eva Thompson
ORD-001544,2025-10-21,C-00063,Office Supplies,Printer Paper (Ream),1,11.39,11.39,East,David Kim
ORD-001545,2025-12-12,C-00760,Sports & Outdoors,Water Bottle,7,25.88,181.16,West,Henry Foster
ORD-001546,2025-12-28,C-00743,Electronics,4K Monitor,2,285.07,570.14,South,James Wilson
ORD-001547,2023-12-27,C-00226,Clothing,Baseball Cap,4,15.58,62.32,West,Eva Thompson
ORD-001548,2025-10-06,C-00423,Office Supplies,Ballpoint Pen Pack,4,9.02,36.08,West,Eva Thompson
ORD-001549,2024-12-04,C-00019,Clothing,Running Shoes,8,70.26,562.08,West,Henry Foster
ORD-001550,2024-07-28,C-00031,Books & Media,Educational DVD Set,1,28.32,28.32,South,Irene Okafor
ORD-001551,2024-11-18,C-00633,Clothing,Cotton T-Shirt,13,29.11,378.43,North,Frank Davis
ORD-001552,2025-02-19,C-00024,Office Supplies,Printer Paper (Ream),1,8.09,8.09,North,Frank Davis
ORD-001553,2024-08-07,C-00211,Office Supplies,Printer Paper (Ream),2,7.15,14.3,West,Eva Thompson
ORD-001554,2024-08-11,C-00161,Electronics,Smart Watch,3,282.1,846.3,East,Alice Chen
ORD-001555,2024-05-03,C-00255,Books & Media,Paperback Novel,1,12.15,12.15,South,Irene Okafor
ORD-001556,2025-08-28,C-00571,Electronics,Mechanical Keyboard,1,107.87,107.87,South,Irene Okafor
ORD-001557,2024-05-08,C-00114,Electronics,Portable Power Bank,3,45.52,136.56,South,James Wilson
ORD-001558,2023-01-19,C-00504,Home & Garden,Stainless Steel Cookware Set,9,146.95,1322.55,South,James Wilson
ORD-001559,2024-02-01,C-00672,Home & Garden,Throw Blanket,3,37.46,112.38,South,James Wilson
ORD-001560,2025-09-27,C-00220,Clothing,Cotton T-Shirt,5,26.27,131.35,North,Carol Williams
ORD-001561,2025-04-30,C-00357,Home & Garden,Throw Blanket,1,34.03,34.03,South,James Wilson
ORD-001562,2025-04-01,C-00169,Electronics,Mechanical Keyboard,2,114.79,229.58,North,Carol Williams
ORD-001563,2024-03-30,C-00524,Electronics,Smart Watch,6,238.84,1433.04,East,Alice Chen
ORD-001564,2024-12-25,C-00242,Home & Garden,Throw Blanket,3,42.56,127.68,West,Eva Thompson
ORD-001565,2025-12-24,C-00375,Home & Garden,Throw Blanket,3,20.58,61.74,South,James Wilson
ORD-001566,2024-12-11,C-00139,Sports & Outdoors,Resistance Bands,1,20.33,20.33,West,Bob Martinez
ORD-001567,2023-05-23,C-00097,Sports & Outdoors,Camping Tent,5,181.29,906.45,South,Irene Okafor
ORD-001568,2025-07-05,C-00147,Office Supplies,Ergonomic Office Chair,5,260.08,1300.4,East,Alice Chen
ORD-001569,2025-04-07,C-00182,Home & Garden,Throw Blanket,3,26.64,79.92,West,Eva Thompson
ORD-001570,2024-08-27,C-00057,Electronics,Portable Power Bank,2,48.86,97.72,West,Bob Martinez
ORD-001571,2023-11-01,C-00042,Sports & Outdoors,Water Bottle,4,20.7,82.8,East,David Kim
ORD-001572,2025-01-05,C-00711,Sports & Outdoors,,2,78.7,157.4,East,Grace Liu
ORD-001573,2023-10-18,C-00543,Home & Garden,Plant Pot Set,4,13.56,54.24,East,David Kim
ORD-001574,2023-04-12,C-00692,Sports & Outdoors,Dumbbell Set,2,73.33,146.66,South,James Wilson
ORD-001575,2025-05-16,C-00002,Clothing,Denim Jeans,2,53.35,106.7,East,David Kim
ORD-001576,2025-08-25,C-00288,Electronics,Mechanical Keyboard,3,74.34,223.02,West,Eva Thompson
ORD-001577,2025-08-31,C-00138,Sports & Outdoors,Hiking Backpack,1,78.37,78.37,East,David Kim
ORD-001578,2025-04-21,C-00617,Clothing,Running Shoes,1,125.56,125.56,North,Frank Davis
ORD-001579,2025-08-19,C-00512,Home & Garden,Coffee Maker,3,84.66,253.98,North,Carol Williams
ORD-001580,2025-07-30,C-00730,Home & Garden,Yoga Mat,7,38.05,266.35,North,Carol Williams
ORD-001581,2025-10-23,C-00222,Home & Garden,Stainless Steel Cookware Set,2,109.15,218.3,West,Eva Thompson
ORD-001582,2023-03-26,C-00331,Sports & Outdoors,Hiking Backpack,5,118.53,592.65,East,David Kim
ORD-001583,2023-11-24,C-00617,Electronics,USB-C Charging Cable,2,17.14,34.28,North,Carol Williams
ORD-001584,2025-03-26,C-00404,Office Supplies,Ballpoint Pen Pack,9,7.93,71.37,South,James Wilson
ORD-001585,2024-03-29,C-00508,Sports & Outdoors,Camping Tent,4,231.16,924.64,East,David Kim
ORD-001586,2024-09-20,C-00127,Home & Garden,Stainless Steel Cookware Set,5,57.42,287.1,West,Bob Martinez
ORD-001587,2024-10-26,C-00265,Electronics,4K Monitor,3,377.7,1133.1,East,Grace Liu
ORD-001588,2023-01-12,C-00712,Electronics,USB-C Charging Cable,5,17.69,88.45,East,Alice Chen
ORD-001589,2023-10-31,C-00764,Sports & Outdoors,Resistance Bands,2,14.21,28.42,North,Frank Davis
ORD-001590,2025-09-01,C-00015,Clothing,Wool Sweater,2,60.66,121.32,West,Henry Foster
ORD-001591,2025-02-21,C-00226,Clothing,Cotton T-Shirt,5,21.14,105.7,East,Alice Chen
ORD-001592,2023-02-12,C-00105,Clothing,Wool Sweater,1,86.08,86.08,West,Henry Foster
ORD-001593,2025-08-01,C-00745,Sports & Outdoors,Hiking Backpack,2,49.93,99.86,South,Irene Okafor
ORD-001594,2023-12-09,C-00493,Sports & Outdoors,Fishing Rod,5,40.44,202.2,South,James Wilson
ORD-001595,2024-05-12,C-00319,Sports & Outdoors,Camping Tent,1,90.99,90.99,South,James Wilson
ORD-001596,2023-12-30,C-00219,Office Supplies,Ballpoint Pen Pack,8,4.27,34.16,West,Bob Martinez
ORD-001597,2025-06-09,C-00277,Electronics,USB-C Charging Cable,3,17.23,51.69,North,Carol Williams
ORD-001598,2024-03-02,C-00773,Sports & Outdoors,Fishing Rod,4,62.01,248.04,West,Eva Thompson
ORD-001599,2025-10-01,C-00341,Electronics,Bluetooth Speaker,3,34.37,103.11,East,Grace Liu
ORD-001600,2023-01-21,C-00452,Home & Garden,Throw Blanket,2,29.46,58.92,West,Henry Foster
ORD-001601,2024-02-11,C-00369,Sports & Outdoors,Dumbbell Set,2,68.25,136.5,North,Carol Williams
ORD-001602,2024-09-10,C-00474,Electronics,Bluetooth Speaker,4,50.03,200.12,West,Bob Martinez
ORD-001603,2025-10-11,C-00190,Clothing,Cotton T-Shirt,1,32.32,32.32,South,Irene Okafor
ORD-001604,2023-12-02,C-00419,Books & Media,Board Game,2,48.88,97.76,East,Grace Liu
ORD-001605,2024-02-03,C-00710,Electronics,Wireless Headphones,1,62.8,62.8,West,Eva Thompson
ORD-001606,2025-03-03,C-00789,Home & Garden,LED Desk Lamp,10,39.38,393.8,East,Grace Liu
ORD-001607,2024-12-15,C-00495,Office Supplies,Ballpoint Pen Pack,1,4.73,4.73,West,Henry Foster
ORD-001608,2023-02-20,C-00039,Home & Garden,Plant Pot Set,1,15.32,15.32,East,Grace Liu
ORD-001609,2023-11-20,C-00162,Sports & Outdoors,Resistance Bands,8,20.73,165.84,East,David Kim
ORD-001610,2025-02-27,C-00121,Books & Media,Board Game,2,29.27,58.54,West,Henry Foster
ORD-001611,2023-05-21,C-00399,Electronics,Wireless Headphones,1,83.6,83.6,West,Bob Martinez
ORD-001612,2024-04-14,C-00262,Electronics,Wireless Mouse,2,22.69,45.38,West,Eva Thompson
ORD-001613,2025-02-25,C-00728,Books & Media,Educational DVD Set,1,16.56,16.56,East,David Kim
ORD-001614,2025-08-21,C-00561,Books & Media,Educational DVD Set,6,17.08,102.48,West,Bob Martinez
ORD-001615,2025-10-04,C-00604,Electronics,Bluetooth Speaker,3,77.91,233.73,West,Eva Thompson
ORD-001616,2024-01-08,C-00129,Clothing,Winter Jacket,1,60.17,60.17,West,Eva Thompson
ORD-001617,2024-05-08,C-00540,Clothing,Wool Sweater,2,65.91,131.82,South,James Wilson
ORD-001618,2025-01-20,C-00356,Books & Media,Cookbook,1,33.4,33.4,West,Henry Foster
ORD-001619,2023-10-18,C-00660,Home & Garden,Plant Pot Set,3,24.35,73.05,West,Bob Martinez
ORD-001620,2023-04-16,C-00432,Office Supplies,Filing Cabinet,3,122.73,368.19,South,Irene Okafor
ORD-001621,2024-10-31,C-00065,Office Supplies,Ballpoint Pen Pack,2,8.15,16.3,South,Irene Okafor
ORD-001622,2023-01-02,C-00218,Books & Media,Art Supply Kit,8,36.61,292.88,South,James Wilson
ORD-001623,2024-08-11,C-00563,Sports & Outdoors,Fishing Rod,7,60.99,426.93,North,Carol Williams
ORD-001624,2024-10-05,C-00427,Clothing,Winter Jacket,1,97.89,97.89,West,Henry Foster
ORD-001625,2023-03-31,C-00074,Electronics,4K Monitor,1,440.73,440.73,West,Eva Thompson
ORD-001626,2023-12-16,C-00460,Home & Garden,Stainless Steel Cookware Set,3,86.92,260.76,North,Carol Williams
ORD-001627,2025-11-28,C-00425,Clothing,Wool Sweater,2,86.55,173.1,South,James Wilson
ORD-001628,2025-06-27,C-00711,Clothing,Winter Jacket,1,90.08,90.08,North,Carol Williams
ORD-001629,2023-06-08,C-00192,Sports & Outdoors,Dumbbell Set,6,44.09,264.54,South,Irene Okafor
ORD-001630,2025-08-16,C-00189,Home & Garden,LED Desk Lamp,9,43.87,394.83,West,Eva Thompson
ORD-001631,2023-11-08,C-00012,Books & Media,Cookbook,6,32.34,194.04,West,Eva Thompson
ORD-001632,2024-03-20,C-00239,Clothing,Wool Sweater,2,64.21,128.42,South,James Wilson
ORD-001633,2023-10-25,C-00593,Electronics,Wireless Headphones,3,68.91,206.73,North,Frank Davis
ORD-001634,2025-08-09,C-00453,Home & Garden,Yoga Mat,1,25.6,25.6,South,Irene Okafor
ORD-001635,2023-02-05,C-00383,Office Supplies,Printer Paper (Ream),7,10.47,73.29,North,Frank Davis
ORD-001636,2024-07-12,C-00782,Books & Media,Cookbook,1,29.6,29.6,West,Bob Martinez
ORD-001637,2025-06-09,C-00048,Electronics,Wireless Headphones,1,87.19,87.19,West,Henry Foster
ORD-001638,2023-05-21,C-00317,Clothing,Winter Jacket,1,113.85,113.85,South,James Wilson
ORD-001639,2025-06-05,C-00209,Office Supplies,Ergonomic Office Chair,2,161.76,323.52,West,Henry Foster
ORD-001640,2024-12-26,C-00547,Electronics,4K Monitor,7,391.05,2737.35,East,David Kim
ORD-001641,2025-11-15,C-00119,Clothing,Running Shoes,1,82.95,82.95,West,Bob Martinez
ORD-001642,2024-06-04,C-00577,Clothing,Baseball Cap,1,21.71,21.71,West,Bob Martinez
ORD-001643,2023-01-10,C-00315,Home & Garden,LED Desk Lamp,1,33.5,33.5,East,Grace Liu
ORD-001644,2025-09-10,C-00754,Home & Garden,Throw Blanket,3,36.16,108.48,North,Frank Davis
ORD-001645,2024-01-13,C-00036,Electronics,Wireless Mouse,2,29.83,59.66,East,David Kim
ORD-001646,2024-11-12,C-00463,Sports & Outdoors,Resistance Bands,1,16.47,16.47,West,Henry Foster
ORD-001647,2024-08-06,C-00764,Electronics,Mechanical Keyboard,2,103.56,207.12,South,James Wilson
ORD-001648,2023-06-01,C-00755,Sports & Outdoors,Fishing Rod,1,62.67,62.67,West,Henry Foster
ORD-001649,2024-12-20,C-00554,Home & Garden,Scented Candle Pack,4,20.01,80.04,South,Irene Okafor
ORD-001650,2025-12-08,C-00581,Home & Garden,Throw Blanket,1,44.99,44.99,West,Bob Martinez
ORD-001651,2025-05-08,C-00403,Electronics,Wireless Headphones,2,83.99,167.98,South,Irene Okafor
ORD-001652,2023-02-19,C-00107,Sports & Outdoors,Fishing Rod,2,37.59,75.18,East,Grace Liu
ORD-001653,2024-10-25,C-00039,Home & Garden,Throw Blanket,2,38.08,76.16,East,Grace Liu
ORD-001654,2024-06-14,C-00581,Home & Garden,Throw Blanket,3,39.57,118.71,South,Irene Okafor
ORD-001655,2025-12-19,C-00180,Sports & Outdoors,Hiking Backpack,3,114.1,342.3,North,Frank Davis
ORD-001656,2025-05-06,C-00012,Sports & Outdoors,Water Bottle,1,18.33,18.33,East,Alice Chen
ORD-001657,2023-05-26,C-00339,Electronics,Portable Power Bank,1,48.13,48.13,South,James Wilson
ORD-001658,2025-07-03,C-00716,Electronics,Smart Watch,3,163.61,490.83,West,Bob Martinez
ORD-001659,2025-09-19,C-00548,Clothing,Wool Sweater,1,68.94,,South,James Wilson
ORD-001660,2023-08-30,C-00126,Sports & Outdoors,Water Bottle,4,22.99,91.96,West,Eva Thompson
ORD-001661,2024-08-03,C-00063,Home & Garden,Coffee Maker,3,49.45,148.35,West,Eva Thompson
ORD-001662,2024-11-17,C-00082,Books & Media,Cookbook,10,29.02,290.2,West,Eva Thompson
ORD-001663,2024-04-27,C-00299,Books & Media,Board Game,3,43.23,129.69,West,Bob Martinez
ORD-001664,2024-11-03,C-00034,Office Supplies,Whiteboard,1,41.56,41.56,West,Bob Martinez
ORD-001665,2024-09-22,C-00752,Clothing,Wool Sweater,1,44.06,44.06,West,Bob Martinez
ORD-001666,2024-10-22,C-00609,Clothing,Wool Sweater,1,82.61,82.61,East,Alice Chen
ORD-001667,2024-10-23,C-00049,Office Supplies,Printer Paper (Ream),3,11.14,33.42,East,David Kim
ORD-001668,2025-03-15,C-00658,Clothing,Winter Jacket,1,132.47,132.47,East,Grace Liu
ORD-001669,2024-02-23,C-00637,Home & Garden,Stainless Steel Cookware Set,3,57.53,172.59,South,Irene Okafor
ORD-001670,2025-09-14,C-00701,Electronics,USB-C Charging Cable,2,19.36,38.72,North,Frank Davis
ORD-001671,2024-10-11,C-00057,Office Supplies,Ballpoint Pen Pack,3,9.64,28.92,North,Frank Davis
ORD-001672,2025-08-26,C-00109,Home & Garden,Coffee Maker,2,55.49,110.98,South,Irene Okafor
ORD-001673,2024-08-12,C-00517,Electronics,Mechanical Keyboard,1,82.91,82.91,North,Frank Davis
ORD-001674,2024-05-23,C-00024,Sports & Outdoors,Resistance Bands,1,20.94,20.94,South,Irene Okafor
ORD-001675,2024-03-16,C-00221,Clothing,Cotton T-Shirt,5,15.93,79.65,West,Bob Martinez
ORD-001676,2025-07-09,C-00315,Office Supplies,Ergonomic Office Chair,6,273.57,1641.42,East,Grace Liu
ORD-001677,2025-02-08,C-00294,Clothing,Wool Sweater,1,75.92,75.92,West,Bob Martinez
ORD-001678,2023-09-20,C-00010,Sports & Outdoors,Fishing Rod,7,,272.37,West,Henry Foster
ORD-001679,2024-09-28,C-00677,Clothing,Running Shoes,3,,307.11,South,Irene Okafor
ORD-001680,2024-04-03,C-00481,Books & Media,Paperback Novel,6,13.09,78.54,West,Bob Martinez
ORD-001681,2025-09-25,C-00727,Office Supplies,Ballpoint Pen Pack,2,7.91,15.82,West,Eva Thompson
ORD-001682,2024-11-30,C-00638,Books & Media,Art Supply Kit,1,30.1,30.1,North,Carol Williams
ORD-001683,2023-10-29,C-00267,Office Supplies,Ergonomic Office Chair,1,322.04,322.04,West,Henry Foster
ORD-001684,2024-07-07,C-00792,Electronics,Bluetooth Speaker,3,40.34,121.02,East,Alice Chen
ORD-001685,2023-10-15,C-00088,Office Supplies,Filing Cabinet,4,55.04,220.16,West,Bob Martinez
ORD-001686,2024-09-12,C-00455,Sports & Outdoors,Camping Tent,1,237.97,237.97,South,James Wilson
ORD-001687,2025-10-02,C-00626,Office Supplies,Printer Paper (Ream),2,10.67,21.34,South,Irene Okafor
ORD-001688,2023-02-05,C-00533,Sports & Outdoors,Dumbbell Set,1,51.44,51.44,North,Frank Davis
ORD-001689,2025-01-13,C-00148,Electronics,Wireless Mouse,5,36.72,183.6,West,Bob Martinez
ORD-001690,2023-12-19,C-00757,Sports & Outdoors,Hiking Backpack,2,79.37,158.74,East,Grace Liu
ORD-001691,2023-03-14,C-00778,Electronics,USB-C Charging Cable,6,14.62,87.72,West,Bob Martinez
ORD-001692,2024-10-09,C-00729,Sports & Outdoors,Resistance Bands,1,21.27,21.27,North,Carol Williams
ORD-001693,2025-12-29,C-00431,Home & Garden,Plant Pot Set,1,19.58,19.58,West,Henry Foster
ORD-001694,2024-02-29,C-00752,Electronics,Portable Power Bank,3,41.18,123.54,East,David Kim
ORD-001695,2025-09-25,C-00744,Office Supplies,Ballpoint Pen Pack,1,9.33,9.33,South,James Wilson
ORD-001696,2024-12-08,C-00744,Office Supplies,Printer Paper (Ream),4,6.12,24.48,South,James Wilson
ORD-001697,2024-07-14,C-00242,Office Supplies,Ergonomic Office Chair,10,317.22,3172.2,North,Frank Davis
ORD-001698,2025-04-07,C-00702,Books & Media,Board Game,1,36.13,36.13,East,Alice Chen
ORD-001699,2025-08-13,C-00741,Sports & Outdoors,Water Bottle,2,26.01,52.02,East,Grace Liu
ORD-001700,2024-05-31,C-00066,Sports & Outdoors,Dumbbell Set,8,44.28,354.24,East,Grace Liu
ORD-001701,2024-03-03,C-00378,Electronics,Bluetooth Speaker,2,34.91,69.82,North,Frank Davis
ORD-001702,2023-06-09,C-00388,Office Supplies,Filing Cabinet,2,95.23,190.46,East,David Kim
ORD-001703,2023-05-29,C-00791,Office Supplies,Ballpoint Pen Pack,4,8.25,33.0,South,Irene Okafor
ORD-001704,2025-02-14,C-00781,Books & Media,Board Game,2,22.41,44.82,South,James Wilson
ORD-001705,2023-03-08,C-00209,Office Supplies,Whiteboard,2,24.22,48.44,West,Henry Foster
ORD-001706,2025-10-10,C-00415,Home & Garden,Stainless Steel Cookware Set,2,84.39,168.78,West,Eva Thompson
ORD-001707,2024-01-16,C-00016,Home & Garden,Coffee Maker,4,71.76,287.04,North,Carol Williams
ORD-001708,2023-02-27,C-00297,Office Supplies,Filing Cabinet,1,99.35,99.35,South,Irene Okafor
ORD-001709,2023-12-08,C-00220,Home & Garden,Yoga Mat,1,17.76,17.76,South,James Wilson
ORD-001710,2024-12-27,C-00769,Sports & Outdoors,Camping Tent,1,197.13,197.13,East,Grace Liu
ORD-001711,2025-02-08,C-00367,Clothing,Denim Jeans,3,34.56,103.68,East,David Kim
ORD-001712,2024-09-05,C-00780,Sports & Outdoors,Camping Tent,5,106.5,532.5,North,Carol Williams
ORD-001713,2023-12-20,C-00229,Sports & Outdoors,Resistance Bands,1,14.52,14.52,North,Carol Williams
ORD-001714,2023-04-26,C-00631,Sports & Outdoors,Camping Tent,1,94.57,94.57,East,Alice Chen
ORD-001715,2024-10-23,C-00440,Home & Garden,LED Desk Lamp,2,32.93,65.86,West,Eva Thompson
ORD-001716,2024-03-28,C-00690,Clothing,Baseball Cap,2,16.78,33.56,North,Carol Williams
ORD-001717,2023-10-14,C-00532,Sports & Outdoors,Dumbbell Set,3,75.05,225.15,East,David Kim
ORD-001718,2025-10-13,C-00450,Office Supplies,Printer Paper (Ream),1,6.17,6.17,South,James Wilson
ORD-001719,2023-11-07,C-00036,Electronics,Bluetooth Speaker,4,72.73,290.92,East,David Kim
ORD-001720,2023-07-27,C-00422,Electronics,Bluetooth Speaker,2,37.44,74.88,North,Frank Davis
ORD-001721,2024-09-09,C-00620,Electronics,Wireless Headphones,2,80.7,161.4,North,Frank Davis
ORD-001722,2024-03-21,C-00189,Office Supplies,Ballpoint Pen Pack,1,5.08,5.08,West,Bob Martinez
ORD-001723,2024-10-31,C-00178,Sports & Outdoors,Hiking Backpack,2,40.35,80.7,North,Carol Williams
ORD-001724,2024-09-24,C-00608,Office Supplies,Printer Paper (Ream),1,7.15,7.15,North,Frank Davis
ORD-001725,2023-02-24,C-00315,Sports & Outdoors,Water Bottle,3,15.33,45.99,South,James Wilson
ORD-001726,2025-06-30,C-00020,Home & Garden,Plant Pot Set,3,17.59,52.77,West,Bob Martinez
ORD-001727,2025-11-01,C-00676,Books & Media,Cookbook,9,25.83,232.47,North,Carol Williams
ORD-001728,2024-10-18,C-00382,Electronics,4K Monitor,2,,510.52,North,Carol Williams
ORD-001729,2025-09-06,C-00609,Clothing,Denim Jeans,3,56.84,170.52,West,Eva Thompson
ORD-001730,2024-05-29,C-00143,Home & Garden,Stainless Steel Cookware Set,6,58.41,350.46,South,James Wilson
ORD-001731,2023-08-25,C-00062,Clothing,Baseball Cap,3,14.42,,East,David Kim
ORD-001732,2023-12-14,C-00242,Clothing,Wool Sweater,1,46.04,46.04,West,Eva Thompson
ORD-001733,2024-09-18,C-00238,Electronics,Smart Watch,3,159.17,477.51,West,Henry Foster
ORD-001734,2024-09-21,C-00131,Electronics,Wireless Headphones,2,66.13,132.26,East,David Kim
ORD-001735,2023-12-30,C-00605,Clothing,Wool Sweater,2,73.13,146.26,South,Irene Okafor
ORD-001736,2023-11-17,C-00603,Books & Media,Cookbook,2,20.76,41.52,North,Frank Davis
ORD-001737,2023-10-13,C-00645,Electronics,Bluetooth Speaker,2,55.19,110.38,West,Henry Foster
ORD-001738,2023-05-29,C-00123,Clothing,Denim Jeans,3,69.09,207.27,South,Irene Okafor
ORD-001739,2024-02-10,C-00440,Electronics,4K Monitor,1,426.57,426.57,West,Henry Foster
ORD-001740,2025-09-04,C-00342,Home & Garden,Yoga Mat,1,16.57,16.57,West,Henry Foster
ORD-001741,2024-03-31,C-00419,Sports & Outdoors,Camping Tent,2,218.18,436.36,East,Alice Chen
ORD-001742,2025-03-10,C-00630,Office Supplies,Filing Cabinet,2,75.15,150.3,West,Henry Foster
ORD-001743,2025-10-09,C-00455,Books & Media,Board Game,1,47.3,47.3,East,Grace Liu
ORD-001744,2025-02-22,C-00198,Clothing,Wool Sweater,4,88.49,353.96,North,Frank Davis
ORD-001745,2024-04-04,C-00282,Electronics,Wireless Mouse,6,22.03,132.18,West,Henry Foster
ORD-001746,2025-01-07,C-00001,Electronics,Wireless Headphones,3,73.0,219.0,West,Henry Foster
ORD-001747,2024-05-23,C-00723,Office Supplies,Printer Paper (Ream),6,11.82,70.92,West,Eva Thompson
ORD-001748,2024-04-25,C-00775,Sports & Outdoors,Camping Tent,3,113.49,340.47,East,Alice Chen
